customer_id,product_id,order_id,order_date,sales,quantity,discount,profit,row_id
KD-16270,OFF-ST-10003208,US-2016-143819,2016-03-01,362.92,2,0.000,105.25,1153
SW-20755,OFF-ST-10004634,CA-2016-137050,2016-07-14,11.21,1,0.000,3.36,1154
RB-19795,OFF-ST-10000617,US-2016-123750,2016-04-15,4.77,2,0.200,-0.77,1155
JF-15190,FUR-FU-10003724,US-2017-123281,2017-04-02,25.11,3,0.000,6.53,1156
SW-20755,OFF-BI-10002160,CA-2016-137050,2016-07-14,9.14,3,0.200,3.20,1157
DB-13060,OFF-ST-10003306,CA-2016-127369,2016-06-06,714.30,5,0.000,207.15,1158
KD-16270,TEC-MA-10003979,US-2016-143819,2016-03-01,4899.93,7,0.000,2400.97,1159
CM-12115,FUR-FU-10004018,CA-2017-100524,2017-03-31,29.78,2,0.000,8.04,1160
SW-20755,OFF-FA-10002988,CA-2016-137050,2016-07-14,14.07,7,0.000,6.89,1161
MK-18160,OFF-BI-10000773,US-2014-150574,2014-12-19,4.81,2,0.700,-3.69,1162
LC-16870,OFF-PA-10000029,CA-2016-167584,2016-08-12,6.48,1,0.000,3.11,1163
SW-20755,OFF-AR-10004999,CA-2016-137050,2016-07-14,41.86,7,0.000,10.46,1164
CM-12115,TEC-PH-10002549,CA-2017-100524,2017-03-31,677.58,3,0.000,176.17,1165
MK-18160,TEC-AC-10002600,US-2014-150574,2014-12-19,247.80,5,0.200,-18.58,1166
SW-20755,OFF-BI-10001031,CA-2016-137050,2016-07-14,8.54,2,0.200,2.88,1167
CY-12745,TEC-PH-10004896,CA-2016-166163,2016-08-15,71.98,3,0.200,7.20,1168
CM-12115,OFF-PA-10004911,CA-2017-100524,2017-03-31,75.04,8,0.000,36.02,1169
SW-20755,FUR-BO-10004695,CA-2016-137050,2016-07-14,579.14,4,0.200,21.72,1170
PO-19180,TEC-MA-10002937,CA-2016-147375,2016-06-12,1007.98,3,0.300,43.20,1171
CY-12745,OFF-LA-10000452,CA-2016-166163,2016-08-15,3.15,1,0.000,1.51,1172
SP-20620,FUR-CH-10004860,US-2017-118087,2017-09-09,141.37,2,0.300,-48.47,1173
PO-19180,OFF-PA-10001970,CA-2016-147375,2016-06-12,313.49,7,0.200,113.64,1174
SP-20620,OFF-BI-10002432,US-2017-118087,2017-09-09,3.04,2,0.700,-2.33,1175
LW-16990,FUR-FU-10001967,CA-2017-158407,2017-06-04,31.98,2,0.200,2.00,1176
BB-11545,OFF-PA-10002230,CA-2017-130043,2017-09-15,31.87,8,0.200,11.55,1177
SP-20620,OFF-BI-10000069,US-2017-118087,2017-09-09,4.50,1,0.700,-3.60,1178
CV-12805,FUR-CH-10003396,CA-2017-157252,2017-01-20,207.85,3,0.100,2.31,1179
SP-20620,OFF-AR-10003602,US-2017-118087,2017-09-09,4.67,1,0.200,1.58,1180
AS-10045,TEC-MA-10002178,CA-2017-113481,2017-01-02,695.70,2,0.500,-27.83,1181
SP-20620,TEC-AC-10004469,US-2017-118087,2017-09-09,95.88,3,0.200,28.76,1182
LW-16990,TEC-PH-10001819,CA-2017-158407,2017-06-04,71.98,2,0.200,25.19,1183
SP-20620,FUR-FU-10001867,US-2017-118087,2017-09-09,17.02,2,0.200,1.70,1184
SP-20620,TEC-AC-10003174,US-2017-118087,2017-09-09,258.70,3,0.200,64.67,1185
NP-18325,OFF-AR-10002952,CA-2015-143490,2015-12-06,120.15,9,0.000,33.64,1186
SP-20620,TEC-PH-10002200,US-2017-118087,2017-09-09,1931.96,7,0.400,-386.39,1187
BF-11170,OFF-ST-10000107,CA-2014-110184,2014-07-12,249.75,9,0.000,44.96,1188
NP-18325,TEC-PH-10000576,CA-2015-143490,2015-12-06,219.18,2,0.200,19.18,1189
BF-11170,TEC-PH-10000439,CA-2014-110184,2014-07-12,255.94,8,0.200,28.79,1190
BM-11140,FUR-FU-10001602,CA-2016-126004,2016-12-04,NULL,NULL,NULL,0.00,1191
BT-11485,OFF-PA-10000605,CA-2015-165085,2015-12-27,28.90,5,0.000,14.16,1192
BM-11140,TEC-AC-10001432,CA-2016-126004,2016-12-04,78.15,1,0.000,34.39,1193
BM-11140,OFF-BI-10004656,CA-2016-126004,2016-12-04,1.73,1,0.200,0.60,1194
AS-10045,OFF-BI-10003694,CA-2017-113481,2017-01-02,NULL,NULL,NULL,0.70,1195
BM-11140,OFF-PA-10001685,CA-2016-126004,2016-12-04,40.56,4,0.000,19.87,1196
BM-11140,OFF-ST-10001418,CA-2016-126004,2016-12-04,182.94,3,0.000,3.66,1197
AS-10045,OFF-BI-10000474,CA-2017-113481,2017-01-02,28.85,6,0.700,-21.16,1198
BM-11140,OFF-ST-10000676,CA-2016-126004,2016-12-04,193.86,2,0.000,11.63,1199
KB-16315,OFF-AR-10000411,CA-2015-131758,2015-05-28,47.82,3,0.000,14.35,1200
KB-16315,OFF-LA-10000262,CA-2015-131758,2015-05-28,13.05,5,0.000,6.00,1201
BN-11515,OFF-AP-10001154,CA-2014-118339,2014-03-17,93.78,2,0.000,36.57,1202
BN-11515,OFF-PA-10000466,CA-2014-118339,2014-03-17,47.18,7,0.000,23.59,1203
JD-15790,OFF-AR-10001940,CA-2017-152485,2017-09-04,13.12,5,0.200,3.77,1204
BN-11515,OFF-AR-10003829,CA-2014-118339,2014-03-17,19.68,6,0.000,5.71,1205
BN-11515,OFF-BI-10001758,CA-2014-118339,2014-03-17,53.40,10,0.000,25.10,1206
NK-18490,OFF-BI-10003981,CA-2016-141586,2016-10-17,18.16,5,0.200,6.58,1207
BN-11515,OFF-BI-10000136,CA-2014-118339,2014-03-17,35.88,6,0.000,17.22,1208
NG-18430,OFF-PA-10002749,CA-2017-130386,2017-11-12,16.06,3,0.200,5.82,1209
ZC-21910,OFF-EN-10001219,CA-2017-100013,2017-11-06,15.28,2,0.000,7.49,1210
BP-11290,FUR-CH-10002880,CA-2014-153976,2014-10-03,258.28,3,0.300,-70.10,1211
ZC-21910,FUR-FU-10001424,CA-2017-100013,2017-11-06,8.73,1,0.000,2.97,1212
AS-10045,OFF-ST-10000649,CA-2016-162901,2016-03-28,31.40,2,0.000,7.85,1213
ZC-21910,OFF-AR-10001022,CA-2017-100013,2017-11-06,5.68,2,0.000,1.76,1214
KT-16480,OFF-AR-10000369,CA-2015-132570,2015-10-31,2.78,2,0.000,0.72,1215
LW-16990,TEC-PH-10003092,CA-2017-162978,2017-05-04,183.96,5,0.200,20.70,1216
KT-16480,OFF-EN-10003055,CA-2015-132570,2015-10-31,79.96,2,0.000,35.98,1217
BG-11695,TEC-CO-10001046,CA-2016-153682,2016-05-30,839.99,2,0.400,70.00,1218
LW-16990,OFF-PA-10002250,CA-2017-162978,2017-05-04,17.61,3,0.000,8.45,1219
PG-18820,FUR-FU-10000076,CA-2016-144344,2016-10-28,47.95,3,0.200,13.79,1220
NG-18430,OFF-PA-10003823,CA-2017-130386,2017-11-12,223.06,9,0.200,69.70,1221
PG-18820,OFF-BI-10003719,CA-2016-144344,2016-10-28,37.42,5,0.700,-29.94,1222
LW-16990,FUR-TA-10003473,CA-2017-162978,2017-05-04,300.90,1,0.200,11.28,1223
DC-12850,OFF-ST-10001522,US-2014-160444,2014-07-05,220.78,3,0.200,-44.16,1224
NG-18430,OFF-ST-10003716,CA-2017-130386,2017-11-12,540.05,3,0.200,-47.25,1225
DC-12850,OFF-ST-10000563,US-2014-160444,2014-07-05,281.42,11,0.200,-35.18,1226
AT-10435,TEC-PH-10001300,CA-2016-100468,2016-11-24,33.52,2,0.200,3.35,1227
ND-18370,OFF-PA-10003641,CA-2016-145247,2016-05-05,79.14,3,0.000,36.40,1228
AT-10435,FUR-FU-10000010,CA-2016-100468,2016-11-24,9.94,2,0.000,3.08,1229
LB-16735,FUR-FU-10000010,CA-2017-160045,2017-04-26,1.99,1,0.600,-1.44,1230
PC-19000,OFF-AR-10001868,CA-2015-153388,2015-08-01,6.72,4,0.000,3.36,1231
KT-16465,FUR-CH-10002961,US-2014-151925,2014-09-26,145.57,2,0.200,0.00,1232
PC-19000,FUR-TA-10003715,CA-2015-153388,2015-08-01,1004.98,6,0.200,-175.87,1233
HM-14860,OFF-AR-10002956,CA-2017-125199,2017-10-19,123.26,7,0.200,9.24,1234
AR-10540,OFF-BI-10003708,CA-2017-154935,2017-12-24,17.88,3,0.200,5.59,1235
HM-14860,OFF-PA-10004041,CA-2017-125199,2017-10-19,23.68,4,0.200,7.40,1236
CS-12505,TEC-MA-10004458,CA-2016-134208,2016-09-17,396.00,4,0.000,190.08,1237
HM-14860,TEC-PH-10001336,CA-2017-125199,2017-10-19,309.58,4,0.400,-56.76,1238
LS-16975,OFF-BI-10004965,CA-2017-108294,2017-12-10,34.50,3,0.000,15.52,1239
AB-10600,OFF-BI-10001036,US-2017-155425,2017-11-10,38.39,14,0.700,-25.59,1240
JM-15535,FUR-FU-10004270,CA-2017-103611,2017-09-12,8.36,2,0.000,3.01,1241
AB-10600,TEC-MA-10003183,US-2017-155425,2017-11-10,95.99,2,0.700,-64.00,1242
NH-18610,OFF-AR-10002135,CA-2017-100384,2017-06-24,385.60,8,0.000,111.82,1243
AB-10600,TEC-AC-10001314,US-2017-155425,2017-11-10,239.95,6,0.200,-35.99,1244
NH-18610,OFF-AR-10003514,CA-2017-100384,2017-06-24,35.82,9,0.000,11.82,1245
AB-10600,TEC-PH-10002563,US-2017-155425,2017-11-10,201.58,2,0.200,15.12,1246
RA-19915,OFF-ST-10002276,CA-2017-112809,2017-08-18,200.06,3,0.200,12.50,1247
AB-10600,FUR-CH-10003312,US-2017-155425,2017-11-10,899.14,4,0.200,-146.11,1248
RA-19915,OFF-BI-10001098,CA-2017-112809,2017-08-18,21.38,5,0.800,-33.14,1249
SZ-20035,FUR-FU-10001588,CA-2017-133249,2017-07-08,145.90,5,0.000,62.74,1250
RA-19915,OFF-BI-10001636,CA-2017-112809,2017-08-18,6.74,4,0.800,-11.46,1251
AI-10855,FUR-CH-10002961,US-2017-160759,2017-12-11,63.69,1,0.300,-9.10,1252
JR-15670,FUR-BO-10002613,US-2015-103471,2015-12-24,590.06,7,0.700,-786.74,1253
MC-17845,FUR-TA-10004256,CA-2017-148446,2017-12-10,1669.60,4,0.000,116.87,1254
JR-15670,OFF-AR-10003405,US-2015-103471,2015-12-24,14.04,3,0.200,1.58,1255
TB-21400,OFF-BI-10004593,CA-2014-111059,2014-02-03,83.84,2,0.200,27.25,1256
MG-17890,TEC-AC-10004510,CA-2017-136672,2017-03-07,49.08,3,0.000,4.91,1257
KM-16720,OFF-LA-10002312,US-2014-157021,2014-04-01,29.60,2,0.000,14.80,1258
TB-21400,OFF-BI-10002827,CA-2014-111059,2014-02-03,13.27,3,0.200,4.31,1259
KM-16720,OFF-BI-10000042,US-2014-157021,2014-04-01,17.09,4,0.200,5.55,1260
VW-21775,OFF-BI-10001759,CA-2017-116204,2017-02-11,NULL,NULL,NULL,0.20,1261
CA-12265,FUR-TA-10003008,CA-2015-120362,2015-09-14,912.75,5,0.000,118.66,1262
PL-18925,OFF-AR-10001419,CA-2017-109946,2017-04-16,16.52,5,0.200,2.06,1263
VD-21670,OFF-AP-10003590,CA-2014-126361,2014-08-04,1089.75,3,0.000,305.13,1264
GH-14425,FUR-FU-10002253,CA-2015-144806,2015-12-06,206.11,6,0.200,48.95,1265
VD-21670,OFF-PA-10000806,CA-2014-126361,2014-08-04,447.84,8,0.000,219.44,1266
GH-14425,OFF-PA-10002586,CA-2015-144806,2015-12-06,19.92,5,0.200,6.72,1267
VD-21670,OFF-AR-10000896,CA-2014-126361,2014-08-04,16.40,5,0.000,4.26,1268
BT-11485,OFF-AP-10002518,CA-2015-165085,2015-12-27,355.96,2,0.000,103.23,1269
GH-14425,OFF-PA-10003039,CA-2015-144806,2015-12-06,198.27,8,0.200,61.96,1270
VD-21670,TEC-PH-10002310,CA-2014-126361,2014-08-04,399.96,5,0.200,35.00,1271
GH-14425,OFF-ST-10004804,CA-2015-144806,2015-12-06,NULL,NULL,NULL,0.20,1272
VD-21670,OFF-ST-10002289,CA-2014-126361,2014-08-04,NULL,NULL,NULL,0.00,1273
PS-19045,OFF-ST-10004340,CA-2017-160423,2017-01-21,348.21,7,0.200,30.47,1274
VD-21670,OFF-BI-10002852,CA-2014-126361,2014-08-04,13.18,1,0.200,4.78,1275
PS-19045,OFF-BI-10004001,CA-2017-160423,2017-01-21,35.78,7,0.700,-28.63,1276
JK-16120,FUR-FU-10003394,US-2016-100566,2016-09-03,83.95,3,0.600,-90.25,1277
NS-18640,FUR-TA-10004147,CA-2014-159338,2014-06-25,447.84,5,0.200,11.20,1278
PP-18955,OFF-ST-10002344,US-2016-108504,2016-02-05,80.98,1,0.000,1.62,1279
PP-18955,OFF-PA-10001289,US-2016-108504,2016-02-05,348.84,9,0.000,170.93,1280
PP-18955,OFF-FA-10000053,US-2016-108504,2016-02-05,9.45,5,0.000,0.19,1281
GH-14425,OFF-AR-10004042,CA-2015-144806,2015-12-06,86.30,6,0.200,9.71,1282
PP-18955,FUR-FU-10004091,US-2016-108504,2016-02-05,18.84,3,0.000,7.16,1283
PP-18955,FUR-BO-10004015,US-2016-108504,2016-02-05,239.98,2,0.000,52.80,1284
CJ-12010,OFF-AR-10002221,CA-2016-122392,2016-07-22,4.16,2,0.200,0.36,1285
PP-18955,OFF-EN-10003001,US-2016-108504,2016-02-05,167.96,2,0.000,78.94,1286
CJ-12010,FUR-FU-10002456,CA-2016-122392,2016-07-22,11.65,2,0.200,3.35,1287
PP-18955,TEC-PH-10000215,US-2016-108504,2016-02-05,104.85,3,0.000,28.31,1288
PV-18985,OFF-AR-10001545,CA-2016-107216,2016-06-14,7.04,4,0.000,2.04,1289
MC-18130,OFF-FA-10004968,CA-2015-148432,2015-11-07,26.18,7,0.000,0.52,1290
PP-18955,TEC-PH-10003645,US-2016-108504,2016-02-05,484.83,3,0.000,126.06,1291
MC-18130,OFF-PA-10001274,CA-2015-148432,2015-11-07,7.30,2,0.000,3.43,1292
PV-18985,FUR-FU-10000206,CA-2016-107216,2016-06-14,8.73,3,0.000,4.10,1293
PP-18955,OFF-PA-10000357,US-2016-108504,2016-02-05,122.97,3,0.000,60.26,1294
BV-11245,OFF-PA-10001125,CA-2015-103793,2015-03-26,74.35,3,0.200,23.24,1295
PV-18985,TEC-AC-10001013,CA-2016-107216,2016-06-14,29.29,1,0.000,9.67,1296
PP-18955,OFF-ST-10004804,US-2016-108504,2016-02-05,NULL,NULL,NULL,0.00,1297
JF-15490,OFF-ST-10000344,CA-2017-159884,2017-08-31,10.74,1,0.200,0.81,1298
JF-15490,OFF-FA-10000585,CA-2017-159884,2017-08-31,8.38,3,0.200,2.72,1299
PV-18985,OFF-AR-10002255,CA-2016-107216,2016-06-14,8.64,3,0.000,2.51,1300
PP-18955,OFF-PA-10003892,US-2016-108504,2016-02-05,342.37,7,0.000,160.91,1301
RP-19390,OFF-BI-10004140,US-2017-145863,2017-04-21,2.69,3,0.800,-4.71,1302
YS-21880,OFF-AR-10003514,CA-2017-124828,2017-07-03,9.55,3,0.200,1.55,1303
RP-19390,OFF-BI-10002049,US-2017-145863,2017-04-21,2.93,3,0.800,-4.99,1304
CK-12760,FUR-TA-10002958,US-2017-117247,2017-10-09,652.45,5,0.500,-430.62,1305
NM-18520,OFF-PA-10001892,CA-2016-112340,2016-10-21,NULL,NULL,NULL,0.00,1306
CK-12760,FUR-TA-10001676,US-2017-117247,2017-10-09,66.64,3,0.500,-42.65,1307
EB-13840,OFF-ST-10003324,CA-2016-139885,2016-12-04,212.88,6,0.000,0.00,1308
EH-13945,OFF-ST-10000642,US-2016-110156,2016-11-19,100.70,6,0.200,-16.36,1309
NC-18340,OFF-BI-10000822,CA-2016-124485,2016-11-24,17.22,4,0.200,6.03,1310
NC-18340,OFF-PA-10004971,CA-2016-124485,2016-11-24,11.56,2,0.000,5.66,1311
NC-18340,TEC-AC-10002323,CA-2016-124485,2016-11-24,88.40,4,0.000,11.49,1312
NC-18340,OFF-PA-10004888,CA-2016-124485,2016-11-24,6.48,1,0.000,3.11,1313
MP-18175,FUR-BO-10004015,CA-2017-124086,2017-02-10,203.98,2,0.150,16.80,1314
EH-13945,FUR-FU-10000206,US-2016-110156,2016-11-19,2.33,2,0.600,-0.76,1315
JM-15655,OFF-ST-10000419,CA-2016-112389,2016-10-29,40.74,3,0.000,0.41,1316
EH-13945,OFF-BI-10003676,US-2016-110156,2016-11-19,10.78,5,0.800,-17.25,1317
JM-15655,OFF-AP-10001626,CA-2016-112389,2016-10-29,11.67,3,0.000,3.03,1318
CL-11890,TEC-PH-10000439,CA-2017-121888,2017-09-15,39.99,1,0.000,11.60,1319
CL-11890,OFF-AR-10003478,CA-2017-121888,2017-09-15,16.28,2,0.000,6.51,1320
CL-11890,FUR-BO-10002545,CA-2017-121888,2017-09-15,782.94,3,0.000,203.56,1321
CL-11890,OFF-BI-10001765,CA-2017-121888,2017-09-15,242.48,7,0.000,116.39,1322
EH-13945,OFF-FA-10003495,US-2016-110156,2016-11-19,58.37,12,0.200,21.89,1323
CK-12205,FUR-FU-10003981,CA-2014-166884,2014-03-11,8.32,5,0.200,2.29,1324
KM-16375,TEC-PH-10003988,CA-2016-159212,2016-11-01,21.80,2,0.000,6.10,1325
CK-12205,OFF-FA-10001561,CA-2014-166884,2014-03-11,10.46,6,0.200,1.70,1326
EH-13945,OFF-EN-10003798,US-2016-110156,2016-11-19,40.97,3,0.200,13.83,1327
KM-16375,OFF-EN-10002230,CA-2016-159212,2016-11-01,251.79,3,0.000,118.34,1328
DB-13270,OFF-BI-10004230,CA-2014-107181,2014-02-04,82.90,3,0.200,29.01,1329
GM-14455,FUR-TA-10002622,US-2016-161396,2016-04-19,205.18,2,0.400,-58.13,1330
GM-14455,OFF-PA-10000418,US-2016-161396,2016-04-19,419.40,5,0.200,146.79,1331
DB-13270,OFF-PA-10000350,CA-2014-107181,2014-02-04,NULL,NULL,NULL,4.00,1332
SD-20485,OFF-SU-10004498,US-2014-118486,2014-04-06,10.30,1,0.200,-2.19,1333
PC-18745,FUR-BO-10002613,CA-2014-150245,2014-12-31,1573.49,7,0.200,196.69,1334
SD-20485,FUR-TA-10001039,US-2014-118486,2014-04-06,154.76,3,0.400,-36.11,1335
SD-20485,TEC-AC-10004659,US-2014-118486,2014-04-06,116.78,2,0.200,21.90,1336
VB-21745,OFF-PA-10000994,CA-2015-111395,2015-11-23,335.52,4,0.200,117.43,1337
KD-16270,OFF-AR-10002240,CA-2016-130407,2016-09-02,75.48,2,0.000,19.62,1338
KD-16270,FUR-FU-10001967,CA-2016-130407,2016-09-02,39.98,2,0.000,9.99,1339
VB-21745,OFF-BI-10002867,CA-2015-111395,2015-11-23,23.91,2,0.800,-40.65,1340
AB-10105,FUR-TA-10002356,US-2016-122245,2016-09-25,393.16,3,0.500,-204.45,1341
SZ-20035,OFF-LA-10003923,CA-2017-105144,2017-11-04,23.68,2,0.200,8.88,1342
JD-15895,FUR-CH-10002335,CA-2016-136329,2016-07-09,408.01,2,0.100,72.53,1343
JD-15895,FUR-FU-10000723,CA-2016-136329,2016-07-09,165.28,4,0.000,14.88,1344
HA-14905,OFF-BI-10002867,CA-2014-146640,2014-06-30,334.77,7,0.200,108.80,1345
BT-11305,TEC-AC-10000580,CA-2017-115994,2017-01-28,239.97,3,0.000,26.40,1346
BT-11305,FUR-FU-10003976,CA-2017-115994,2017-01-28,37.74,3,0.000,12.83,1347
SV-20815,TEC-PH-10002922,CA-2015-126697,2015-09-21,946.34,7,0.200,118.29,1348
SV-20815,TEC-AC-10004353,CA-2015-126697,2015-09-21,151.20,3,0.200,32.13,1349
SV-20815,FUR-FU-10001706,CA-2015-126697,2015-09-21,4.93,4,0.600,-1.48,1350
RW-19540,OFF-PA-10000501,CA-2015-124800,2015-09-26,86.27,4,0.200,31.27,1351
RW-19540,OFF-BI-10000778,CA-2015-124800,2015-09-26,72.59,2,0.700,-48.39,1352
VB-21745,OFF-ST-10001291,CA-2015-111395,2015-11-23,27.06,2,0.200,2.37,1353
RW-19540,OFF-AP-10004980,CA-2015-124800,2015-09-26,60.67,2,0.200,14.41,1354
RW-19540,OFF-BI-10003984,CA-2015-124800,2015-09-26,77.03,9,0.700,-59.06,1355
RW-19540,OFF-ST-10000798,CA-2015-124800,2015-09-26,119.90,6,0.200,-1.50,1356
RW-19540,TEC-PH-10001750,CA-2015-124800,2015-09-26,263.96,5,0.200,23.10,1357
RW-19540,OFF-ST-10002743,CA-2015-124800,2015-09-26,363.65,4,0.200,-86.37,1358
DK-12835,OFF-BI-10002949,US-2015-164448,2015-10-31,9.73,2,0.200,3.28,1359
DK-12835,OFF-EN-10002600,US-2015-164448,2015-10-31,14.75,5,0.000,7.08,1360
DK-12835,OFF-BI-10003708,US-2015-164448,2015-10-31,29.80,5,0.200,9.31,1361
DK-12835,OFF-LA-10003510,US-2015-164448,2015-10-31,427.42,14,0.000,196.61,1362
LT-17110,TEC-PH-10003092,CA-2017-122700,2017-11-26,220.75,8,0.400,-40.47,1363
IM-15070,OFF-BI-10001191,CA-2014-120768,2014-12-19,152.76,6,0.000,74.85,1364
IM-15070,OFF-SU-10004115,CA-2014-120768,2014-12-19,7.27,1,0.000,1.96,1365
EP-13915,TEC-CO-10001046,CA-2014-134278,2014-07-06,559.99,1,0.200,175.00,1366
IM-15070,FUR-CH-10000513,CA-2014-120768,2014-12-19,1819.86,14,0.000,163.79,1367
FP-14320,OFF-PA-10003673,US-2016-153129,2016-12-26,33.90,5,0.000,15.59,1368
ST-20530,OFF-PA-10001639,CA-2017-106852,2017-06-20,31.10,6,0.200,10.89,1369
ME-17320,OFF-AP-10004868,US-2017-124926,2017-11-13,9.32,6,0.800,-24.71,1370
ST-20530,OFF-AR-10003829,CA-2017-106852,2017-06-20,5.25,2,0.200,0.59,1371
IG-15085,OFF-PA-10000806,CA-2016-159345,2016-06-17,111.96,2,0.000,54.86,1372
JE-15745,TEC-AC-10004975,CA-2015-139731,2015-10-15,263.88,3,0.200,42.88,1373
JE-15745,FUR-CH-10002024,CA-2015-139731,2015-10-15,2453.43,5,0.300,-350.49,1374
BD-11320,OFF-BI-10004364,CA-2017-122735,2017-04-12,29.70,5,0.000,13.36,1375
JS-15940,OFF-LA-10002195,CA-2014-130274,2014-05-03,21.56,7,0.000,10.35,1376
BD-11320,OFF-PA-10001712,CA-2017-122735,2017-04-12,39.96,4,0.000,17.98,1377
MM-17920,OFF-BI-10001510,CA-2017-128160,2017-12-19,36.67,2,0.200,11.46,1378
BO-11425,OFF-BI-10003719,CA-2017-158386,2017-10-16,124.75,5,0.000,57.38,1379
VW-21775,OFF-AR-10001315,CA-2015-111507,2015-02-06,5.28,3,0.000,1.53,1380
AB-10150,TEC-AC-10000171,CA-2017-120761,2017-09-04,91.96,4,0.000,39.54,1381
JW-16075,OFF-EN-10003134,CA-2016-109176,2016-05-09,9.34,1,0.200,3.50,1382
JW-16075,OFF-AR-10001955,CA-2016-109176,2016-05-09,79.36,5,0.200,9.92,1383
JE-15475,FUR-TA-10001039,CA-2015-112116,2015-03-16,171.96,2,0.000,44.71,1384
EH-13945,TEC-PH-10003589,US-2016-110156,2016-11-19,71.96,5,0.200,25.19,1385
EH-13945,OFF-PA-10004735,US-2016-110156,2016-11-19,10.37,2,0.200,3.63,1386
EH-13945,OFF-BI-10002609,US-2016-110156,2016-11-19,1.19,2,0.800,-2.03,1387
RA-19915,OFF-BI-10003364,CA-2017-140585,2017-12-18,46.67,2,0.200,16.34,1388
RA-19915,FUR-BO-10002206,CA-2017-140585,2017-12-18,119.83,1,0.150,-12.69,1389
RA-19915,TEC-AC-10003610,CA-2017-140585,2017-12-18,119.98,2,0.000,57.59,1390
DL-13495,OFF-LA-10003766,CA-2016-144855,2016-07-22,6.30,2,0.000,3.02,1391
PG-18820,FUR-FU-10003268,CA-2016-144344,2016-10-28,63.97,2,0.200,0.00,1392
CS-12355,OFF-PA-10001970,CA-2015-142755,2015-09-04,279.90,5,0.000,137.15,1393
CS-12355,TEC-AC-10002049,CA-2015-142755,2015-09-04,619.95,5,0.000,111.59,1394
PG-18820,FUR-FU-10003553,CA-2016-144344,2016-10-28,165.05,3,0.200,41.26,1395
CS-12355,OFF-PA-10000141,CA-2015-142755,2015-09-04,4.36,2,0.000,2.05,1396
GM-14680,FUR-FU-10003691,CA-2014-127012,2014-08-11,12.35,1,0.000,5.43,1397
CS-12355,OFF-EN-10004459,CA-2015-142755,2015-09-04,15.28,2,0.000,7.49,1398
HL-15040,TEC-PH-10001061,US-2014-147627,2014-01-20,699.93,7,0.000,181.98,1399
GM-14680,OFF-AR-10003903,CA-2014-127012,2014-08-11,40.97,1,0.000,10.65,1400
GM-14680,OFF-FA-10004854,CA-2014-127012,2014-08-11,22.96,2,0.000,10.79,1401
MO-17800,TEC-PH-10003442,CA-2016-128727,2016-08-29,22.00,4,0.000,5.50,1402
PG-18820,OFF-BI-10004519,US-2016-162859,2016-02-15,398.35,3,0.200,124.48,1403
HL-15040,OFF-AR-10002375,US-2014-147627,2014-01-20,22.96,7,0.000,6.66,1404
PG-18820,OFF-FA-10000304,US-2016-162859,2016-02-15,8.72,4,0.000,3.58,1405
EJ-14155,OFF-EN-10004955,CA-2017-133641,2017-05-14,48.69,9,0.000,23.86,1406
NP-18700,FUR-TA-10004619,CA-2014-168494,2014-12-12,764.69,6,0.200,95.59,1407
NP-18700,FUR-TA-10003473,CA-2014-168494,2014-12-12,3610.85,12,0.200,135.41,1408
NP-18700,FUR-BO-10004467,CA-2014-168494,2014-12-12,254.97,3,0.150,12.00,1409
HL-15040,FUR-FU-10003194,US-2014-147627,2014-01-20,38.60,4,0.000,11.58,1410
DJ-13630,OFF-AR-10002280,CA-2017-115602,2017-12-18,38.82,6,0.000,17.47,1411
HL-15040,OFF-AR-10003811,US-2014-147627,2014-01-20,6.63,3,0.000,1.79,1412
HL-15040,OFF-EN-10001539,US-2014-147627,2014-01-20,23.34,3,0.000,10.97,1413
HL-15040,FUR-CH-10002331,US-2014-147627,2014-01-20,1067.94,3,0.000,224.27,1414
PA-19060,OFF-AR-10003156,CA-2015-105970,2015-03-02,10.16,1,0.000,2.64,1415
PA-19060,OFF-EN-10001532,CA-2015-105970,2015-03-02,101.88,6,0.000,50.94,1416
DJ-13630,FUR-CH-10001708,CA-2017-115602,2017-12-18,1141.94,9,0.100,139.57,1417
BD-11605,FUR-TA-10004086,CA-2016-112102,2016-04-12,343.92,4,0.000,75.66,1418
DJ-13630,OFF-AP-10000891,CA-2017-115602,2017-12-18,1704.56,13,0.000,511.37,1419
BD-11605,OFF-PA-10000100,CA-2016-112102,2016-04-12,40.99,1,0.000,20.09,1420
DJ-13630,OFF-AR-10000462,CA-2017-115602,2017-12-18,3.20,2,0.000,1.38,1421
BD-11605,OFF-EN-10002500,CA-2016-112102,2016-04-12,63.90,5,0.000,28.76,1422
IM-15070,TEC-PH-10004165,CA-2015-154956,2015-07-04,1099.96,4,0.000,285.99,1423
MH-18115,OFF-AR-10003958,CA-2017-144638,2017-03-10,5.25,2,0.200,0.59,1424
MH-18115,TEC-PH-10000149,CA-2017-144638,2017-03-10,35.91,3,0.400,-8.38,1425
MH-18115,FUR-FU-10003724,CA-2017-144638,2017-03-10,6.70,1,0.200,0.50,1426
MH-18115,FUR-FU-10003535,CA-2017-144638,2017-03-10,43.87,2,0.200,11.52,1427
RB-19795,OFF-BI-10001575,US-2016-168620,2016-12-24,27.88,3,0.700,-20.45,1428
GG-14650,OFF-PA-10004100,US-2016-114776,2016-12-06,19.44,3,0.000,9.33,1429
RB-19795,OFF-ST-10003716,US-2016-168620,2016-12-24,540.05,3,0.200,-47.25,1430
